function, code1, hexcode1, code2, hexcode2
"SD/USB","sendir,1:1,1,37000,1,1,127,64,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,48,15,15,15,48,15,15,15,48,15,15,15,48,15,15,15,15,15,15,15,48,15,15,15,15,15,2740","0000 0071 0000 0032 007F 0040 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 0AB4",,

"SLEEP","sendir,1:1,1,36000,1,1,127,64,15,18,15,49,16,17,16,17,15,17,15,18,15,18,15,17,16,17,16,17,16,17,15,17,15,18,15,49,16,17,15,17,15,18,15,18,15,16,16,17,16,16,16,17,15,18,15,49,16,17,16,17,16,17,15,17,15,18,15,17,16,17,16,17,16,49,15,49,16,49,15,49,16,17,15,17,15,18,15,18,15,49,16,49,15,49,16,49,15,17,16,17,16,16,16,49,15,3791","0000 0073 0000 0032 007F 0040 000F 0012 000F 0031 0010 0011 0010 0011 000F 0011 000F 0012 000F 0012 000F 0011 0010 0011 0010 0011 0010 0011 000F 0011 000F 0012 000F 0031 0010 0011 000F 0011 000F 0012 000F 0012 000F 0010 0010 0011 0010 0010 0010 0011 000F 0012 000F 0031 0010 0011 0010 0011 0010 0011 000F 0011 000F 0012 000F 0011 0010 0011 0010 0011 0010 0031 000F 0031 0010 0031 000F 0031 0010 0011 000F 0011 000F 0012 000F 0012 000F 0031 0010 0031 000F 0031 0010 0031 000F 0011 0010 0011 0010 0010 0010 0031 000F 0ECF",,

"STOP","sendir,1:1,1,37000,1,1,127,65,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,48,15,48,15,48,15,48,15,15,15,48,15,15,15,15,15,48,15,15,15,2741","0000 0070 0000 0032 007F 0041 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 0030 000F 0030 000F 000F 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 0AB5",,

"STORE","sendir,1:1,1,36000,1,101,126,64,16,16,16,49,15,18,15,17,16,17,16,17,16,17,15,17,15,18,15,18,15,16,16,17,16,16,16,49,15,16,16,17,16,17,16,17,15,18,15,18,15,18,15,17,16,17,16,49,15,18,15,16,16,17,16,16,16,17,16,17,15,18,15,18,15,49,16,17,15,49,16,17,16,49,15,18,15,49,16,49,15,49,16,17,15,49,16,16,16,49,15,18,15,49,16,17,15,9680,16,9680","0000 0073 0032 0001 007E 0040 0010 0010 0010 0031 000F 0012 000F 0011 0010 0011 0010 0011 0010 0011 000F 0011 000F 0012 000F 0012 000F 0010 0010 0011 0010 0010 0010 0031 000F 0010 0010 0011 0010 0011 0010 0011 000F 0012 000F 0012 000F 0012 000F 0011 0010 0011 0010 0031 000F 0012 000F 0010 0010 0011 0010 0010 0010 0011 0010 0011 000F 0012 000F 0012 000F 0031 0010 0011 000F 0031 0010 0011 0010 0031 000F 0012 000F 0031 0010 0031 000F 0031 0010 0011 000F 0031 0010 0010 0010 0031 000F 0012 000F 0031 0010 0011 000F 25D0 0010 25D0",,

"SUBTITLE","sendir,1:1,1,36000,1,1,127,64,15,17,15,49,16,16,16,17,15,17,15,18,15,17,15,16,16,17,16,16,16,17,15,17,15,18,15,49,16,16,16,17,15,17,15,17,15,16,16,17,16,16,16,17,16,17,15,49,16,49,15,18,15,17,15,16,16,16,16,16,16,17,15,17,15,49,16,16,16,49,15,17,15,16,16,17,16,16,16,17,15,18,15,18,15,49,16,16,15,18,15,17,15,17,15,49,16,2721","0000 0072 0000 0032 007F 0040 000F 0011 000F 0031 0010 0010 0010 0011 000F 0011 000F 0012 000F 0011 000F 0010 0010 0011 0010 0010 0010 0011 000F 0011 000F 0012 000F 0031 0010 0010 0010 0011 000F 0011 000F 0011 000F 0010 0010 0011 0010 0010 0010 0011 0010 0011 000F 0031 0010 0031 000F 0012 000F 0011 000F 0010 0010 0010 0010 0010 0010 0011 000F 0011 000F 0031 0010 0010 0010 0031 000F 0011 000F 0010 0010 0011 0010 0010 0010 0011 000F 0012 000F 0012 000F 0031 0010 0010 000F 0012 000F 0011 000F 0011 000F 0031 0010 0AA1",,

"TELETEXT","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TELETEXT CANCEL","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,48,16,16,16,16,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TELETEXT HOLD","sendir,1:1,1,36000,1,1,127,63,15,17,16,49,15,17,15,18,15,16,16,16,16,17,16,17,16,17,15,18,15,17,15,16,16,17,16,49,15,17,15,17,15,16,16,17,16,17,16,17,15,17,15,18,15,17,15,49,15,49,16,16,16,16,16,16,16,17,15,17,15,17,15,16,16,49,15,17,15,18,15,49,16,17,15,17,15,18,15,17,15,17,16,16,16,16,16,49,15,17,16,16,16,17,16,49,15,2723","0000 0072 0000 0032 007F 003F 000F 0011 0010 0031 000F 0011 000F 0012 000F 0010 0010 0010 0010 0011 0010 0011 0010 0011 000F 0012 000F 0011 000F 0010 0010 0011 0010 0031 000F 0011 000F 0011 000F 0010 0010 0011 0010 0011 0010 0011 000F 0011 000F 0012 000F 0011 000F 0031 000F 0031 0010 0010 0010 0010 0010 0010 0010 0011 000F 0011 000F 0011 000F 0010 0010 0031 000F 0011 000F 0012 000F 0031 0010 0011 000F 0011 000F 0012 000F 0011 000F 0011 0010 0010 0010 0010 0010 0031 000F 0011 0010 0010 0010 0011 0010 0031 000F 0AA3",,

"TELETEXT INDEX","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,48,16,16,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TELETEXT LIST","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,48,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TELETEXT MIX","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TELETEXT RESET","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TELETEXT REVEAL","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,16,16,16,16,16,16,48,16,16,16,48,16,48,16,48,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TELETEXT SELECT","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TELETEXT SIZE","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,48,16,16,16,48,16,48,16,16,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TELETEXT STORE LIST","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,48,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,48,16,16,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TELETEXT TIME TEXT","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0ACD",,

"TIMER","sendir,1:1,1,36000,1,1,127,63,15,17,15,48,16,17,15,17,15,17,15,16,16,16,16,16,16,16,15,17,15,17,15,17,15,16,16,48,15,17,15,17,15,16,16,16,16,16,16,16,16,17,15,17,15,17,15,48,16,48,15,16,16,16,16,16,16,16,15,17,15,17,15,17,15,16,16,16,16,16,16,48,15,16,16,16,16,16,16,16,16,48,15,16,16,16,16,48,15,17,15,16,16,16,16,48,15,2714","0000 0073 0000 0032 007F 003F 000F 0011 000F 0030 0010 0011 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0011 000F 0010 0010 0030 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0010 0010 0011 000F 0011 000F 0011 000F 0030 0010 0030 000F 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0030 000F 0010 0010 0010 0010 0010 0010 0010 0010 0030 000F 0010 0010 0010 0010 0030 000F 0011 000F 0010 0010 0010 0010 0030 000F 0A9A",,

"TV/VIDEO","sendir,1:1,1,37000,1,1,129,65,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,49,16,17,16,17,16,17,16,17,16,49,16,2738","0000 0070 0000 0032 0081 0041 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0ab2",,

"USB","sendir,1:1,1,37000,1,1,128,64,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,48,15,15,15,48,15,48,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,2739","0000 0070 0000 0032 0080 0040 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 0030 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0AB3",,

"USB PLAYBACK","sendir,1:1,1,37000,1,1,126,64,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,48,15,15,15,48,15,15,15,48,15,15,15,48,15,15,15,15,15,15,15,48,15,15,15,15,15,2736","0000 0071 0000 0032 007E 0040 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 0AB0",,

"VIERA","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,48,16,48,16,16,16,48,16,16,16,16,16,16,16,48,16,48,16,48,16,16,16,16,16,2766","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0ACE",,

"VIERA CAST","sendir,1:1,1,37000,1,1,128,65,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,48,15,15,15,48,15,15,15,48,15,48,15,15,15,15,15,15,15,2729","0000 0070 0000 0032 0080 0041 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 000F 000F 0AA9",,

"VIERA LINK","sendir,1:1,1,37000,1,1,127,64,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,48,15,48,15,15,15,48,15,15,15,15,15,15,15,48,15,48,15,48,15,15,15,15,15,2724","0000 0070 0000 0032 007F 0040 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 0030 000F 000F 000F 000F 000F 0AA4",,

"VIERA TOOLS","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,16,16,48,16,48,16,48,16,48,16,48,16,48,16,48,16,16,16,48,16,48,16,16,16,2766","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0ACE",,

